etamin	etamax	ptmin	ptmax	eff	deff_high	deff_low
-0.3	-0.2	30	40	0.928066	0.00181838	 0.00184648
-0.2	0.2	30	40	0.924015	0.000882009	 0.000882139
0.2	0.3	30	40	0.924727	0.00181207	 0.00187541
0.3	0.8	30	40	0.933189	0.000770103	 0.000774272
0.8	1.2	30	40	0.94088	0.000925695	 0.000923099
1.2	1.6	30	40	0.952253	0.0009233	 0.00093238
1.6	2.1	30	40	0.961695	0.000812318	 0.000811625
2.1	2.4	30	40	0.962173	0.0011776	 0.00118721
-2.4	-2.1	40	60	0.984224	0.000639238	 0.000650501
-2.1	-1.6	40	60	0.985607	0.000375546	 0.000379996
-1.6	-1.2	40	60	0.98284	0.000395696	 0.000399366
-1.2	-0.8	40	60	0.976539	0.000441309	 0.000444609
-0.8	-0.3	40	60	0.970003	0.000425246	 0.000427746
-0.3	-0.2	40	60	0.964767	0.00106081	 0.00107814
-0.2	0.2	40	60	0.964308	0.000505548	 0.000511563
0.2	0.3	40	60	0.967368	0.00103787	 0.00105571
0.3	0.8	40	60	0.970568	0.000412006	 0.000415032
0.8	1.2	40	60	0.97575	0.000444704	 0.000448387
1.2	1.6	40	60	0.981425	0.000405453	 0.000410804
1.6	2.1	40	60	0.986035	0.000366129	 0.000371101
2.1	2.4	40	60	0.984366	0.00062577	 0.000636984
-2.4	-2.1	60	100	0.991734	0.00156139	 0.00167988
-2.1	-1.6	60	100	0.992433	0.000935609	 0.000980939
-1.6	-1.2	60	100	0.991246	0.000923259	 0.00096715
-1.2	-0.8	60	100	0.988557	0.00100976	 0.00105559
-0.8	-0.3	60	100	0.985684	0.000961909	 0.0009928
-0.3	-0.2	60	100	0.982892	0.00245258	 0.00263378
-0.2	0.2	60	100	0.984454	0.00114065	 0.00117996
0.2	0.3	60	100	0.983878	0.00230537	 0.00248801
0.3	0.8	60	100	0.987666	0.000909741	 0.000943627
0.8	1.2	60	100	0.987677	0.00104654	 0.00108696
1.2	1.6	60	100	0.991542	0.000940377	 0.0009839
1.6	2.1	60	100	0.992918	0.00087651	 0.000925318
2.1	2.4	60	100	0.994662	0.00156681	 0.00169523
-2.4	-2.1	100	200	0.992166	0.00341458	 0.004737
-2.1	-1.6	100	200	0.9925	0.00256288	 0.00300264
-1.6	-1.2	100	200	0.99048	0.00292252	 0.00338657
-1.2	-0.8	100	200	0.988673	0.00282703	 0.00318376
-0.8	-0.3	100	200	0.989259	0.00227397	 0.00256321
-0.3	-0.2	100	200	0.993174	0.00449468	 0.00586874
-0.2	0.2	100	200	0.98338	0.00323139	 0.00354919
0.2	0.3	100	200	0.995051	0.00409618	 0.00572606
0.3	0.8	100	200	0.992795	0.00205378	 0.00233127
0.8	1.2	100	200	0.990598	0.00260577	 0.00295768
1.2	1.6	100	200	0.99711	0.00186741	 0.00230144
1.6	2.1	100	200	0.994723	0.00252909	 0.00300099
2.1	2.4	100	200	1	0.00119412	 0.00119412
