etamin	etamax	ptmin	ptmax	eff	deff_high	deff_low
1.6	2.1	20	25	0.910734	0.00223986	 0.00223458
2.1	2.4	20	25	0.912748	0.00303229	 0.00305455
-2.4	-2.1	25	30	0.947079	0.00199647	 0.00201148
-2.1	-1.6	25	30	0.937472	0.00155469	 0.00156438
-1.6	-1.2	25	30	0.920733	0.00190322	 0.0019141
-1.2	-0.8	25	30	0.904243	0.00196121	 0.00196444
-0.8	-0.3	25	30	0.894738	0.00159772	 0.0016038
-0.3	-0.2	25	30	0.887837	0.00338549	 0.0034409
-0.2	0.2	25	30	0.894276	0.00159038	 0.00159625
0.2	0.3	25	30	0.893565	0.00350156	 0.0035674
0.3	0.8	25	30	0.895816	0.00160247	 0.00160258
0.8	1.2	25	30	0.903026	0.00197975	 0.00198323
1.2	1.6	25	30	0.919781	0.00189165	 0.00189652
1.6	2.1	25	30	0.936101	0.00165403	 0.00165717
2.1	2.4	25	30	0.947487	0.00202981	 0.00206275
-2.4	-2.1	30	40	0.968945	0.000903561	 0.000910663
-2.1	-1.6	30	40	0.965456	0.00067245	 0.00067054
-1.6	-1.2	30	40	0.956619	0.000774485	 0.000779989
-1.2	-0.8	30	40	0.947454	0.000743557	 0.000751084
-0.8	-0.3	30	40	0.943955	0.000620276	 0.000620949
-0.3	-0.2	30	40	0.940044	0.00145168	 0.00145959
-0.2	0.2	30	40	0.940429	0.000684749	 0.000688403
0.2	0.3	30	40	0.943294	0.00144977	 0.00146195
0.3	0.8	30	40	0.943969	0.000620542	 0.000621068
0.8	1.2	30	40	0.947549	0.000746618	 0.00074899
1.2	1.6	30	40	0.957433	0.00076314	 0.000769446
1.6	2.1	30	40	0.965392	0.000672753	 0.000671409
2.1	2.4	30	40	0.970199	0.000873589	 0.000881778
-2.4	-2.1	40	60	0.988809	0.000435087	 0.000443653
-2.1	-1.6	40	60	0.988396	0.000288712	 0.000290052
-1.6	-1.2	40	60	0.984889	0.00032781	 0.000329868
-1.2	-0.8	40	60	0.980799	0.000354979	 0.000357906
-0.8	-0.3	40	60	0.978369	0.000327524	 0.000329168
-0.3	-0.2	40	60	0.974969	0.000795043	 0.000809985
-0.2	0.2	40	60	0.975419	0.00038455	 0.000387862
0.2	0.3	40	60	0.975275	0.000804276	 0.000819358
0.3	0.8	40	60	0.977618	0.000332526	 0.000334913
0.8	1.2	40	60	0.98013	0.000382814	 0.000361717
1.2	1.6	40	60	0.98462	0.00032897	 0.000331547
1.6	2.1	40	60	0.988715	0.000285613	 0.000287078
2.1	2.4	40	60	0.989518	0.000414651	 0.000420304
-2.4	-2.1	60	100	0.994656	0.00102811	 0.00110613
-2.1	-1.6	60	100	0.992952	0.000763003	 0.000802221
-1.6	-1.2	60	100	0.991126	0.000823576	 0.000862951
-1.2	-0.8	60	100	0.989033	0.000894834	 0.000939214
-0.8	-0.3	60	100	0.988342	0.000783289	 0.000812934
-0.3	-0.2	60	100	0.987134	0.00192143	 0.00207223
-0.2	0.2	60	100	0.986645	0.000924336	 0.000958937
0.2	0.3	60	100	0.986211	0.00206245	 0.0022252
0.3	0.8	60	100	0.987971	0.000809202	 0.000834815
0.8	1.2	60	100	0.990694	0.0008502	 0.000888788
1.2	1.6	60	100	0.993536	0.000747829	 0.000789075
1.6	2.1	60	100	0.992957	0.000764245	 0.000807093
2.1	2.4	60	100	0.992221	0.00117195	 0.00124615
-2.4	-2.1	100	200	0.999298	0.000702071	 0.00426351
-2.1	-1.6	100	200	0.989407	0.00255047	 0.00287275
-1.6	-1.2	100	200	0.993439	0.00243627	 0.00272227
-1.2	-0.8	100	200	0.993298	0.00274218	 0.00309228
-0.8	-0.3	100	200	0.992558	0.00220448	 0.00247145
-0.3	-0.2	100	200	1	0.00248491	 0.00248491
-0.2	0.2	100	200	0.982997	0.00304089	 0.00329532
0.2	0.3	100	200	0.986654	0.00459042	 0.00595792
0.3	0.8	100	200	0.993593	0.00186239	 0.00213335
0.8	1.2	100	200	0.992515	0.00229311	 0.00262681
1.2	1.6	100	200	0.990591	0.00229623	 0.00263185
1.6	2.1	100	200	0.992569	0.00194895	 0.00232995
2.1	2.4	100	200	0.985045	0.00419064	 0.00515184
